@RELATION classifier_rf
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {train_COPD,train_normal}

@DATA
0.005024,0.110873,2.663091,0.096195,0.201832,0.018282,0.045891,0.003149,-26.226247,2.488638,0.401475,0.639125,0.265217,0.297626,0.186105,0.162120,0.118797,0.139156,0.070135,0.078660,0.066572,0.000754,0.000115,0.143652,0.000493,0.045476,0.000341,0.189282,0.000072,0.000208,0.001044,0.013250,0.000127,0.073042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.333333,0.078464,train_COPD
0.001240,0.139353,2.701068,0.088545,0.189950,0.016122,0.055605,0.002142,-27.112443,2.646042,0.395650,0.531604,0.238235,0.269783,0.148680,0.158959,0.093599,0.104025,0.071769,0.079782,0.060667,0.000626,0.000100,0.059064,0.000424,0.061987,0.000318,0.236993,0.000053,0.000188,0.000807,0.006586,0.000120,0.073926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.000000,0.083607,train_COPD
0.007544,0.011511,2.751210,0.098872,0.206174,0.019382,0.046276,0.004179,-29.251390,2.925442,0.671763,0.707304,0.398603,0.368412,0.169374,0.153403,0.112701,0.108767,0.070003,0.057354,0.067769,0.002284,0.000110,0.070594,0.001170,0.081222,0.000577,0.120026,0.000059,0.000315,0.004181,0.026645,0.000135,0.050198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.098613,train_COPD
0.003294,0.040781,2.741823,0.090428,0.195273,0.015326,0.051675,0.003122,-27.439326,2.926883,0.512362,0.482628,0.178346,0.234058,0.139869,0.140646,0.070579,0.084673,0.056871,0.072305,0.052425,0.001331,0.000167,0.058639,0.001035,0.075459,0.000780,0.184329,0.000061,0.000386,0.001906,0.010420,0.000207,0.062934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.095238,train_COPD
0.002531,0.051535,2.647807,0.089628,0.193674,0.014178,0.061219,0.002065,-27.618173,2.610633,0.403768,0.531737,0.228738,0.242809,0.140849,0.150336,0.088840,0.089467,0.061519,0.079593,0.057639,0.000655,0.000097,0.063469,0.000445,0.068008,0.000338,0.213794,0.000050,0.000188,0.000766,0.006968,0.000114,0.070181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.118902,train_normal
0.056694,0.002827,2.865493,0.131360,0.179688,0.588546,0.030858,0.086449,-30.197518,2.955915,-0.624871,0.537202,0.318593,0.039132,-0.074765,0.217946,0.060121,-0.051141,0.069147,0.069636,-0.013653,0.007132,0.006995,0.080398,0.006387,0.005176,0.003333,0.193056,0.001217,0.003397,0.007091,0.032909,0.002017,0.062052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.120879,train_normal
0.001868,0.035591,2.749290,0.096947,0.201008,0.016886,0.056980,0.001676,-28.461366,2.478597,0.321875,0.485733,0.196661,0.232874,0.120302,0.123446,0.068970,0.080626,0.051558,0.066380,0.038891,0.000631,0.000104,0.037079,0.000432,0.083922,0.000330,0.196317,0.000058,0.000196,0.000759,0.004521,0.000126,0.065701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,0.081531,train_normal
0.002103,0.053899,2.717254,0.095834,0.201406,0.015351,0.054538,0.001949,-27.366275,2.583802,0.353981,0.516359,0.219004,0.245378,0.129773,0.141122,0.083642,0.095162,0.063646,0.079806,0.053055,0.000654,0.000096,0.039606,0.000436,0.071585,0.000323,0.227259,0.000053,0.000192,0.000929,0.006465,0.000119,0.070406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.100162,train_normal
0.003821,0.020321,2.600933,0.087244,0.183551,0.017055,0.052967,0.004349,-28.652528,2.674638,-0.235018,0.545182,0.103356,0.258415,0.211651,0.030003,0.067419,0.062289,0.017393,0.185466,0.069136,0.001129,0.000344,0.063689,0.001060,0.053910,0.000982,0.243569,0.000369,0.000580,0.001208,0.007583,0.000397,0.074058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.333333,0.150522,train_normal
0.041341,0.005176,2.522084,0.149255,0.225669,0.254259,0.026159,0.046612,-29.042914,2.992129,0.647461,0.458916,0.278102,0.152964,0.077141,0.064440,0.057078,0.086741,0.067403,0.050968,0.018056,0.006910,0.000950,0.109923,0.003833,0.014727,0.003019,0.186428,0.000693,0.002146,0.012542,0.044606,0.001824,0.061934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.157143,train_normal
0.002399,0.006491,2.702641,0.089381,0.195203,0.013855,0.073149,0.001872,-30.970886,2.575549,0.345378,0.525901,0.174876,0.235598,0.132061,0.117281,0.080162,0.091928,0.049542,0.075664,0.043655,0.000556,0.000085,0.052401,0.000408,0.078507,0.000285,0.198241,0.000046,0.000168,0.000694,0.004654,0.000104,0.067212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.086957,train_normal
0.027536,0.010109,2.699444,0.112392,0.183807,0.206380,0.035114,0.040939,-29.015079,2.786135,0.293402,0.750933,0.141530,0.310334,0.222813,0.117350,0.103223,0.181445,0.041279,0.103530,0.090052,0.001862,0.000449,0.185195,0.001615,0.006161,0.001236,0.189649,0.000447,0.001015,0.002703,0.039443,0.000607,0.078424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.428571,0.100334,train_normal
0.001804,0.067756,2.705253,0.092195,0.196703,0.013997,0.064289,0.001667,-27.296088,2.457178,0.302154,0.522178,0.198048,0.228386,0.147711,0.132460,0.080011,0.101313,0.058368,0.068686,0.043568,0.000525,0.000085,0.043975,0.000357,0.070423,0.000269,0.232156,0.000048,0.000162,0.000641,0.003976,0.000105,0.072911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.095238,train_normal
0.006589,0.018236,2.691078,0.098859,0.207705,0.016253,0.056926,0.002600,-28.739283,2.665840,0.320953,0.681333,0.177822,0.243781,0.200800,0.072015,0.102319,0.111488,0.013222,0.104872,0.030957,0.000786,0.000108,0.045475,0.000555,0.078972,0.000418,0.193134,0.000079,0.000284,0.001242,0.008369,0.000140,0.064818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.105178,train_normal
0.005290,0.028949,2.681283,0.082763,0.177535,0.015662,0.055491,0.007557,-27.944132,2.661688,-0.148076,0.560905,-0.040480,0.282456,0.315299,-0.000245,0.037070,0.147515,-0.024554,0.120186,0.038729,0.001231,0.000375,0.064833,0.000996,0.057846,0.001167,0.221875,0.000648,0.000946,0.001597,0.007530,0.000468,0.070679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.118590,train_normal
0.049020,0.004042,2.873130,0.119181,0.168759,0.530232,0.035799,0.074487,-29.775863,3.266796,-0.543307,0.415426,0.125817,0.265460,0.051033,-0.146420,0.013017,0.133638,-0.042747,0.071728,-0.004372,0.009654,0.001811,0.075356,0.007423,0.009468,0.007737,0.190807,0.003297,0.009043,0.006242,0.031269,0.002852,0.059782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.000000,0.106618,train_normal
0.001453,0.034099,2.708638,0.086427,0.188643,0.013626,0.066823,0.002003,-28.168002,2.740737,0.366334,0.590274,0.191712,0.153528,0.110570,0.114164,0.026087,0.096169,0.080492,0.052885,0.046196,0.000744,0.000093,0.049883,0.000618,0.084771,0.000490,0.179224,0.000050,0.000257,0.000998,0.004839,0.000123,0.063160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.333333,0.118644,train_normal
0.007661,0.020022,2.695441,0.098156,0.206674,0.018568,0.074799,0.002149,-29.249984,2.595304,0.353475,0.521889,0.208423,0.225442,0.132651,0.145152,0.073960,0.097129,0.066404,0.078891,0.057608,0.000687,0.000099,0.056613,0.000445,0.083795,0.001478,0.168463,0.000055,0.000275,0.000945,0.008208,0.000120,0.061635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.115635,train_normal
0.003874,0.025614,2.694586,0.082013,0.181437,0.013689,0.059001,0.003600,-28.181015,2.825562,-0.275491,0.383486,0.140550,0.361399,0.283718,0.020552,0.047253,0.059014,0.019156,0.216060,0.032346,0.000896,0.000224,0.052130,0.000645,0.086185,0.000857,0.161952,0.000361,0.000458,0.001068,0.007576,0.000212,0.058721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.124444,train_normal
0.001511,0.022612,2.607159,0.090352,0.193421,0.015051,0.054761,0.002135,-28.923442,2.611470,0.333266,0.499466,0.222926,0.248037,0.126305,0.134521,0.067543,0.093547,0.066960,0.080267,0.055624,0.000641,0.000098,0.069786,0.000426,0.060578,0.000320,0.231152,0.000054,0.000200,0.000830,0.006071,0.000118,0.073077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,0.083077,train_normal
0.005501,0.025404,2.693168,0.086441,0.181044,0.015572,0.042638,0.005662,-27.208000,2.626116,-0.432717,0.635946,-0.010079,0.237981,0.193949,-0.066414,0.221245,0.057877,-0.047476,0.259074,0.011179,0.001287,0.000560,0.059329,0.001010,0.063335,0.000905,0.212055,0.000413,0.000729,0.001478,0.009259,0.000519,0.068004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.102526,train_normal
0.001312,0.020366,2.676950,0.089575,0.192197,0.013630,0.069780,0.001887,-29.171595,2.604594,0.214982,0.447862,0.143586,0.227027,0.162456,0.162252,0.084792,0.071415,0.051421,0.070932,0.043183,0.000552,0.000119,0.058279,0.000415,0.068057,0.000315,0.222714,0.000057,0.000202,0.000718,0.004835,0.000123,0.072486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.101942,train_normal
0.006503,0.024522,2.673425,0.110366,0.224842,0.018153,0.086979,0.001534,-29.436538,2.530332,0.314261,0.491399,0.202059,0.235533,0.121320,0.129856,0.076882,0.088495,0.055689,0.063488,0.044998,0.000507,0.000080,0.041939,0.000344,0.097356,0.000258,0.153180,0.000045,0.000157,0.000630,0.004094,0.000099,0.059220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.102694,train_normal
0.002559,0.012489,2.752502,0.093709,0.198093,0.017022,0.075428,0.002257,-30.295325,2.670557,0.374278,0.538498,0.201243,0.186220,0.091710,0.101929,0.056520,0.085156,0.049185,0.061721,0.049553,0.000881,0.000125,0.037819,0.000760,0.099507,0.000594,0.140417,0.000064,0.000280,0.001244,0.007806,0.000172,0.055459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.123311,train_normal
0.001177,0.030953,2.677822,0.091307,0.193423,0.015479,0.079143,0.001835,-28.942500,2.512486,0.315616,0.486229,0.213914,0.256089,0.138692,0.149218,0.083375,0.098213,0.065879,0.078998,0.059062,0.000575,0.000097,0.047391,0.000394,0.086461,0.000302,0.175506,0.000055,0.000183,0.000744,0.006654,0.000120,0.061647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.091592,train_normal
0.000885,0.044413,2.629101,0.087402,0.188270,0.014026,0.072771,0.001965,-28.404931,2.643470,0.396308,0.556450,0.230746,0.251145,0.123288,0.126812,0.067102,0.080211,0.048449,0.060840,0.037151,0.000606,0.000089,0.043023,0.000420,0.062419,0.000302,0.252753,0.000049,0.000178,0.000809,0.006132,0.000109,0.076590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.090909,0.128368,train_normal
0.009859,0.027957,2.713566,0.100582,0.211627,0.018367,0.069965,0.001561,-29.047177,2.507143,0.336158,0.526291,0.197376,0.220857,0.120168,0.123345,0.078066,0.088831,0.058848,0.070348,0.048705,0.000498,0.000078,0.041792,0.000344,0.095686,0.000255,0.157732,0.000044,0.000149,0.000616,0.004520,0.000096,0.059375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.099160,train_normal
0.001224,0.031424,2.736964,0.091514,0.195342,0.013377,0.065650,0.001536,-29.349467,2.534533,0.294410,0.466021,0.163835,0.224099,0.116640,0.108607,0.065367,0.080050,0.040152,0.062024,0.029896,0.000649,0.000097,0.028986,0.000400,0.097735,0.000320,0.163698,0.000049,0.000176,0.000745,0.004450,0.000107,0.059470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.097808,train_normal
0.001933,0.023369,2.691807,0.089544,0.192175,0.015355,0.061182,0.002425,-28.518830,2.706691,0.404688,0.560448,0.173149,0.215937,0.144950,0.114794,0.082097,0.112525,0.046292,0.085029,0.059079,0.000804,0.000117,0.050158,0.000603,0.081159,0.000513,0.178603,0.000057,0.000286,0.001095,0.011243,0.000155,0.061699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.124611,train_normal
0.001413,0.018156,2.660994,0.093586,0.196324,0.016267,0.071461,0.001949,-29.127336,2.529866,0.330049,0.495826,0.200271,0.233006,0.114061,0.125688,0.069759,0.080085,0.049179,0.056902,0.041323,0.000742,0.000105,0.071619,0.000482,0.070021,0.000374,0.201995,0.000059,0.000214,0.000815,0.005126,0.000128,0.070425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.109177,train_normal
0.002227,0.011896,2.652570,0.086710,0.191219,0.013621,0.089537,0.002212,-30.238849,2.721136,0.395348,0.601840,0.205477,0.260163,0.176246,0.133328,0.115972,0.119549,0.052359,0.104726,0.056273,0.000677,0.000089,0.065958,0.000449,0.079039,0.000292,0.172905,0.000047,0.000297,0.001034,0.009606,0.000110,0.064228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.211509,train_normal
0.001574,0.019047,2.677833,0.092181,0.196693,0.015531,0.058414,0.002074,-28.961305,2.497843,0.329774,0.497714,0.214632,0.253086,0.136311,0.149558,0.092367,0.102490,0.068580,0.074941,0.050699,0.000581,0.000097,0.072904,0.000407,0.067875,0.000307,0.206830,0.000054,0.000184,0.000729,0.005979,0.000120,0.068852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.093354,train_normal
0.001285,0.033274,2.711741,0.086649,0.188889,0.013667,0.087056,0.001813,-28.508621,2.617767,0.365586,0.522623,0.199412,0.223473,0.119633,0.114349,0.063680,0.091137,0.051036,0.073950,0.051581,0.000605,0.000089,0.051771,0.000480,0.086385,0.000335,0.173815,0.000049,0.000203,0.000737,0.005054,0.000123,0.063245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.428571,0.093750,train_normal
0.002413,0.038907,2.666417,0.091006,0.195333,0.014973,0.092362,0.001844,-28.749713,2.582633,0.349789,0.516047,0.210580,0.243271,0.127240,0.130621,0.075917,0.089688,0.059847,0.072223,0.048504,0.000640,0.000094,0.039889,0.000404,0.078507,0.000309,0.207414,0.000053,0.000187,0.000771,0.006140,0.000115,0.068803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.107438,train_normal
0.049020,0.004042,2.873130,0.119181,0.168759,0.530232,0.035799,0.074487,-29.775863,3.266796,-0.543307,0.415426,0.125817,0.265460,0.051033,-0.146420,0.013017,0.133638,-0.042747,0.071728,-0.004372,0.009654,0.001811,0.075356,0.007423,0.009468,0.007737,0.190807,0.003297,0.009043,0.006242,0.031269,0.002852,0.059782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.000000,0.106618,train_normal
